Id,Title,CompanyName,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=7af707403f972a7c,"Staff, Data Analyst (Service Design Excellence)",Coupang,서울,,"experience in 
Python (preferred) /R/SQL... 하고 조작한 경력 Tableau같은 데이터 시각화 툴을 사용한 경력 
Python(선호)/R/SQL/Spark등을 활용하여 데이터 처리, 알고리즘/모델..."
https://kr.indeed.com/viewjob?jk=5ea9ea023c6ccc03,"S/W 엔지니어, 데이터분석 신입/경력 정규직, 인턴",가치랩스,성남 분당구,,"케이션 제작 및 유지보수 업무- 
Python, Golang, QT 중 선택... 2. 시스템프로그래머- 
Python, Golang, QT 중 선택 가능3. 영상데이터 분석 및 모델링- 
python기반 영상데이터 분석 및 모델링..."
https://kr.indeed.com/viewjob?jk=aac8e9355cb855ac,[인재풀] 아티스트,Electronic Arts,서울,,"Maya or 3D Max등의 아트웍 툴 사용 경험 Max script 또는 Mel Script의 사용 경험 C# 또는 
Python 언어에 대한 이해 및 활용 능력 아트웍 관련 툴 제작 또는 플러그인 제작 경험"
https://kr.indeed.com/viewjob?jk=3cf01580ba5eb23a,NLP Researcher,AITRICS,서울,,"Stacks [Back-end] Language: 
python, golang 
Python Framework: Django, Bottle [Front... Language: 
python, golang 
Python Framework..."
https://kr.indeed.com/viewjob?jk=74a1c32205093e57,QUANTUM.AI 개발팀 정규직 (back-end),퀸텀에이아이,서울 금천구,,"개발팀직급/직책: 팀원, 팀장 [자격요건]경력사항: 경력(2년~)학력사항: 학력무관직무기술: 웹프로그래밍, 
Python, 앱 백엔드 개발자 (Django/MySQL/AWS)우대사항- AI 관련 서비스 개발 경험 0 명 근무조..."
https://kr.indeed.com/viewjob?jk=22fd5b99c266e7b9,Operations Associate - Remote - Crypto/Fintech,Kraken Digital Asset Exchange,서울•원격 근무,,"Strong numeracy skills * Good working knowledge of Excel * 
Python and SQL knowledge a nice to have * Experience working..."
https://kr.indeed.com/viewjob?jk=101eb7687693c13b,[Beluga] 음성 (TTS/STT) 딥러닝 엔지니어 (경력 무관),크래프톤,서울 강남구,,"경험을 보유하신 분독창적인 기술 제시 및 문제 해결을 위한 프로그래밍 능력을 보유하신 분 (C/C++/
Python/shell 등)오픈소스 기반 딥 러닝 프레임워크 활용 능력을 보유하신 분 (PyTorch/TensorFlow..."
https://kr.indeed.com/viewjob?jk=e29bd57c416ee579,인재 Pool 등록,S&I Corp.,대한민국,,"5년 이상 (IT기획, 프로젝트 PM/PL, 개발경력 등) - 자격 : 컴퓨터 언어 활용능력 보유 (JAVA, 
PYTHON) : 데이터베이스(RDBMS) 활용능력 보유 - 우대사항 : IT 예산(HW,SW,인건비) 수립 경험..."
https://kr.indeed.com/viewjob?jk=805a042a5ac51bff,Anti-Piracy(콘텐츠 불법 유통 방지) 엔지니어,네이버,서울,,"개발 3 년 이상 유경험자 - TCP/IP 등 네트워크에 대한 이해와 다양한 웹 크롤링 기술을 보유하였으며 
Python 프로그래밍 숙련자 - 중규모 이상의 시스템 아키텍처 설계 가능자 • 우대사항 - FDS(Fraud..."
https://kr.indeed.com/viewjob?jk=78526735d90a85b9,"Machine Learning - iOS Software Engineer,",Apple,서울,,"computer vision 
Python libraries... programming skills with proficiency in 
Python, Flask, iOS Dev tools, and GitHub..."
https://kr.indeed.com/viewjob?jk=cc502fb17159c01f,Business Intelligence Engineer,위대한상상,서울 서초구,,"계열 경험 우대• 추천, 캠페인 타겟팅 관련 성과 분석 경험 우대• 
Python PANDAS 또는 기타 언어를 이용한 데이터처리 경험 우대 ※ 고용... DBA>NoSQL|인터넷·IT·통신·모바일·게임>응용프로그래머>
Python"
https://kr.indeed.com/viewjob?jk=c7d52aeb22295927,데이터표준품질부문 경력직 (정규직),한국정보기술단,서울 강남구,,"데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>
Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>R|인터넷... DBA>MySQL|인터넷·IT·통신·모바일·게임>응용프로그래머>
Python"
https://kr.indeed.com/viewjob?jk=934a93d1545789ee,검색데브옵스 담당자 모집,다나와,서울 목동,,"검색데브옵스 경력 (1~5년) - 검색데브옵스 개발 - 검색서비스 운영 - NodeJS, Java, 
Python, Golang 중 한가지 이상 개발 경험자 - Java Spring, Docker, Git, AWS에 대한..."
https://kr.indeed.com/viewjob?jk=4cd171d827e87144,"솔루션 기반 프로그래머(java, c#, python)",솔브리드플러스,서울 금천구,"연봉 26,000,000원 - 28,000,000원","업무- 개발자 역할로 프로젝트 수행- BIOVIA 솔루션 관련 교육을 통해 기능 숙지 및 java, C#, 
Python 등을 사용하여 개발업무 분담 [근무시간 및 형태] 주 5일 근무 (오전) 9시 00분~(오후) 6시 00..."
https://kr.indeed.com/viewjob?jk=a50fce6cc2cb57c9,자연어처리전문가 금융챗봇 만들어 갈 엔지니어,파운트,서울 충정로역,,"리에 필요한 알고리즘을 개발하고 
Python으로 구현 및 성능 검증을 진행... Description - 자연어 처리에 필요한 알고리즘을 개발하고 
Python으로 구현 및 성능 검증을 진행 - 자연어 전처리 (형태소 분석..."
https://kr.indeed.com/viewjob?jk=75c348600e4ba140,국내 대기업 - 고객 데이터분석 포지션,라피플코리아리미티드,서울,,"도출 경험자 - 데이터 분석 지식 및 분석 Tool((SQL, R, 
Python 등) 사용가능자 - 고객 Segmentation 및 타겟마케팅 실행... 게임>빅데이터·AI(인공지능)>
Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=19da3484bd7a72f1,Machine Learning R&D 연구원,카이어,서울 서초구,,"가능) ㆍ최신 딥러닝, 기계학습 이론에 대한 이해 및 구현 역량 ㆍ
Python, TnsorFlow, C/C++, TensorRT 등 프로그래밍 실무... 대한 이해 및 구현 역량 ㆍ
Python, TnsorFlow, C/C++..."
https://kr.indeed.com/viewjob?jk=3431fd70b5195703,빅데이터 전문가 양성과정 [취업연계형],홍익대학교세종캠퍼스산학협력단,세종특별자치시,,"게임>빅데이터·AI(인공지능)>
Python|인터넷·IT·통신·모바일·게임... 터넷·IT·통신·모바일·게임>웹프로그래머>
Python|인터넷·IT·통신·모바일·게임>응용프로그래머>
Python|인터넷·IT·통신·모바일·게임>응용프로..."
https://kr.indeed.com/viewjob?jk=ae64d6a67aab13ca,빅데이터 플랫폼/분석 솔루션 개발자/엔지니어/운영자,비코어,서울 중구,,"들을 배치 (shell script / 
python) 개발 [자격요건][필수]- She// / 
Python 중 1개 이상을 이용한 프로젝트 유경 험자... 이해, 구축/운영[우대사항]
Python 개발 유경험자[기타]기술적 부분..."
https://kr.indeed.com/viewjob?jk=51d1df9a3cfbe418,(주)엘솔루 R&D본부 ASR팀 개발직,㈜엘솔루,서울,,"제공 [필수사항] ㆍ프로그래밍에 재능 및 열정이 있는 자 ㆍJava, 
Python 중 하나 이상의 언어사용자 ㆍWeb 개발능력 ㆍ리눅스 사용 경험자... 머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머>
Python"
https://kr.indeed.com/viewjob?jk=9099b0cbccb5f25d,[정규직] 소프트웨어 / AI개발,리버트론,서울 영등포구,,"이터·AI(인공지능)>빅데이터|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>
Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>딥러닝"
https://kr.indeed.com/viewjob?jk=3822d1c0cf5cb8db,BackEnd Engineer,Streami,서울,"연봉 50,000,000원 - 150,000,000원","Javascript, Java, 
Python 중 적어도 하나 이상의 경험을... 구축을 경험하신 분 * Modern Javascript, Java, 
Python 중 하나 이상에 탁월한 능력을 지닌 분 * AWS 상에서 제품을 구축..."
https://kr.indeed.com/viewjob?jk=dbfb048b82f2a83b,"Application Support, Cash Equity & Derivatives, Associate","JPMorgan Chase Bank, N.A.",서울,,"across teams Solid knowledge of Unix/Linux/FIX/SQL/
Python/Scripting languages... development experience... plus..."
https://kr.indeed.com/viewjob?jk=f8638f3b69d8623e,규제/리스크/회계 시스템 담당자,케이뱅크은행,서울 중학동,,"RDB(Oracle/MySQL 등) 쿼리 개발 경험을 보유하신 분 - SW 개발 능력을 보유하신 분(Java/
Python 등) 우대사항 - 은행 정보계 시스템(DW/규제/회계/리스크) 운영 경험을 보유하신 분 근무조건..."
https://kr.indeed.com/viewjob?jk=c2c2b5fb87057ad2,(주)스누아이랩 AI연구소 신입/경력 정규직,스누아이랩,서울 관악구,,"인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>빅데이터|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>
Python"
https://kr.indeed.com/viewjob?jk=1b47974a3a7f125f,Simulation 분야별 석/박사,LG디스플레이,경기도 파주,,"활용 경험 (C++, VB, 
Python, Labview) 담당업무 1... 경험 2) Programming Tool 활용 경험 (C++, VB, 
Python, Labview) 담당업무 1) Display 구조/열 해석 분야..."
https://kr.indeed.com/viewjob?jk=7fe0c284fbf4045f,CRM 및 마케팅 데이터분석 담당자 - 국내 대기업 계열사,라피플코리아리미티드,서울,,"역량 (SQL 및 SAS, R, 
Python 등) - 통계 지식 보유 및... 경력자- 대용량 데이터 분석 툴 활용 역량 (SQL 및 SAS, R, 
Python 등)- 통계 지식 보유 및 데이터 모델링 가능자 우대- CRM 업무..."
https://kr.indeed.com/viewjob?jk=d7e9da4d32399dfe,침해사고 분석/대응 및 보안장비 운영 담당자 모집,카카오,성남 판교역,,"최신 인프라에 대한 이해 (Docker, K8s, Hadoop, ElasticSearch, kafka 등) 
python 등을 이용한 업무 자동화 유경험자 EDR/백신 관리 유경험자 적극적이고 긍정적인 마인드 보유자 원활한..."
https://kr.indeed.com/viewjob?jk=733b814969bff5a7,Jr. Back-end Engineer (Python),Soomgo,서울 강남구,,"이런 분을 찾아요 2년 이상의 
Python을 활용한 백엔드 개발 업무를 수행한 경험이 있으신 분 Django, Django Rest Framework, Flask 등의 
Python web framework를 사용하여..."
https://kr.indeed.com/viewjob?jk=a64e1e21f61265ce,각 분야별 인재 Pool 등록,지투알,서울,,"자 - 데이터 분석 툴(Adobe Analytics 또는 Google Analytics) 유경험자 우대 - 
Python, R, SQL 역량 보유자 우대 - 데이터에 기반한 문제해결 능력 및 통계학적 지식 보유자 우대 - 담당..."
https://kr.indeed.com/viewjob?jk=c5c6ebe82bf299da,[전액무료] IT취업 JAVA기반 프론트엔드&백엔드 개발 국비교육생,에이콘아카데미,서울 종로구,,"통신·모바일·게임>웹프로그래머>
Python|인터넷·IT·통신·모바일·게임... 데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>
Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷..."
https://kr.indeed.com/viewjob?jk=44f16e94e3e6b589,"Staff Software Engineer, Maps & Navigation, Seoul, Korea",Tesla,서울,,"industry Fluency in English Proficient in one of C++, 
Python Experience writing and shipping customer-facing code High..."
https://kr.indeed.com/viewjob?jk=e91b5984e7f5d3fd,"데이터베이스개발자, 웹개발 신입/경력 정규직",여의도사람들,서울 영등포구,"연봉 36,000,000원 - 60,000,000원","개발자 ㆍCss/html 등 웹디자인 관련 유경험자 ㆍ자바스크립트, 
Python, C++, 닷넷 등 ㆍNode, Selenium, electron... 관련 유경험자ㆍ자바스크립트, 
Python, C++, 닷넷 등 ㆍNode..."
https://kr.indeed.com/viewjob?jk=78e99625e5de3c95,전문연구요원 (병역특례) 수시 (AI / HW 분야),딥엑스,성남 분당구,"연봉 40,000,000원 - 100,000,000원","모델의 RTL IP 설계 및 IP 검증 가능자 - Language: 
Python/Perl, C/C++ [우대 조건] - ARM based SoC 설계... Linux, shell, tcl, 
python, perl 사용 원활..."
https://kr.indeed.com/viewjob?jk=b2eb1fe78ff9ee5f,[대기업] 데이터분석가 경력 (대리~과장급 2명),에이치알니즈,서울,,"경력5년 이상-통계분석과 Machine Learning알고리즘에 대한 기본지식 보유-SQL, SAS, R, 
Python 중2개 이상의 분석도구에 대한 기본 이해-현상에 대한 문제인식과 적극적인 문제해결의지-통계적 수치에 대한..."
https://kr.indeed.com/viewjob?jk=7086f2bab178fe22,빅데이터 플랫폼 개발자(경력),네이버,서울,,"관련 기본 지식을 갖추고 있으며, 분산 환경에서 대용량 데이터 처리 경험이 있으신분 - Java / 
Python 개발경험과 프로그래밍 기본 지식을 가지신 분 - Spring Framework 기반의 API 서버, 웹서버 개발..."
https://kr.indeed.com/viewjob?jk=915b6c68628695d6,AI Research Engineer - Intel Contract,Intel,서울,,"PyTorch, and Caffe - Strong programming skills with C/C++ and 
Python - Experiences in programming and testing on Linux..."
https://kr.indeed.com/viewjob?jk=51d1df9a3cfbe418,(주)엘솔루 R&D본부 ASR팀 개발직,㈜엘솔루,서울,,"제공 [필수사항] ㆍ프로그래밍에 재능 및 열정이 있는 자 ㆍJava, 
Python 중 하나 이상의 언어사용자 ㆍWeb 개발능력 ㆍ리눅스 사용 경험자... 머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머>
Python"
https://kr.indeed.com/viewjob?jk=fe3ff8f651d902aa,[TmaxAI/R&D] AI 로보어드바이저 개발자,티맥스소프트,성남 분당구,,"기졸업자 또는 22년 2월 졸업 예정자 -금융공학을 포함한 금융 관련 분야 전공자 혹은 유관 능력 보유자 -
Python, numpy, pandas 사용 경험 우대사항 -컴퓨터 및 전산관련 전공 -금융권 경력 3년 이상이거나..."
https://kr.indeed.com/viewjob?jk=9099b0cbccb5f25d,[정규직] 소프트웨어 / AI개발,리버트론,서울 영등포구,,"이터·AI(인공지능)>빅데이터|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>
Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>딥러닝"
https://kr.indeed.com/viewjob?jk=7fd391b9dd98c526,Data Scientist,컬리,서울 강남구,,"통신·모바일·게임>빅데이터·AI(인공지능)>
Python|인터넷·IT·통신·모바일·게임>응용프로그래머>머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머>
Python|인터넷·IT·통신·모바일·게임>데이터베이스·DBA>SQL"
https://kr.indeed.com/viewjob?jk=28b343c3943a7dca,"웹개발, 백엔드 외 경력 정규직",핀후드,서울 성동구,"연봉 35,000,000원 - 40,000,000원","요건]경력사항: 경력(1년 이상 3년 이하)학력사항: 학력무관직무기술: 
Python, django 1 명 근무조건 고용형태: 정규직근무부서: 개발팀급... 로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>
Python"
https://kr.indeed.com/viewjob?jk=34f22fafb415ec3c,Data Analyst,뱅크샐러드,서울 영등포구,,"가지신 분 Business Intelligence 시스템 및 비즈니스 리포팅 툴의 활용 능력 프로그래밍 언어(
Python/R, etc)를 활용하여 데이터 분석이 가능하신 분 더 나은 데이터 기반 서비스를 만들기 위해 동료들과..."
https://kr.indeed.com/viewjob?jk=f384026e8fdd4b35,솔루션(웹/서버/통신) 프로그램 개발,잇팩,서울 중구,,"인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>
Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>음성인식"
https://kr.indeed.com/viewjob?jk=94b2cc130cb0661b,Search/Recommendation ML Model Engineer,위대한상상,서울 서초구,,"개발 경험• 대용량 로그데이터를 처리하고 분석해본 경험• SQL, 
Python을 활용한 데이터 분석과 ML 개발 경험• 서비스 개선에 도움이 되는... 게임>빅데이터·AI(인공지능)>
Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=a25bc323bfe60187,로봇 회로 펌웨어 등 HW 및 SW 연구개발,웨어러블 로봇개발 벤처기업,서울 성동구,,"및 실 서비스 운용 경험자 (중/상급 이상) - ROS2, Gazebo 실무 사용 경험자 (C/C++, 
Python 중급 이상) - Go 언어, Docker, K8s Back-end개발 실무 경험자 - AWS, GCP 등..."
https://kr.indeed.com/viewjob?jk=1fd963b87d62d30a,한화시스템/방산 2021년 한화시스템 방산부문 신사업분야 경력사원,한화시스템,성남 분당구,,"시스템개발자|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>
Python|전자·기계·기술·화학·연구개발>연구원·연구개발>전기·전자|전자·기계... 그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>
Python"
https://kr.indeed.com/viewjob?jk=e28a6673c8eb777d,MLOps Engineer(경력),네이버,서울,,"분석 및 해결 능력이 뛰어나신 분 - 기술 습득이 빠르고 새로운 분야에 적응 할 수 있는 분 - Java, 
Python or C/C++등 하나 이상의 언어에 능숙하신 분 ​ • 우대사항 - 머신러닝 서빙 개발 경험이 있으신..."
https://kr.indeed.com/viewjob?jk=19da3484bd7a72f1,Machine Learning R&D 연구원,카이어,서울 서초구,,"가능) ㆍ최신 딥러닝, 기계학습 이론에 대한 이해 및 구현 역량 ㆍ
Python, TnsorFlow, C/C++, TensorRT 등 프로그래밍 실무... 대한 이해 및 구현 역량 ㆍ
Python, TnsorFlow, C/C++..."
https://kr.indeed.com/viewjob?jk=bb7e150aefb54f84,Data Scientist,위대한상상,서울 서초구,,"통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>
Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터..."
https://kr.indeed.com/viewjob?jk=ae836ef28b015d2e,Backend Developer(Python),Success Korea,서울,,"채용제목 Backend Developer(
Python) 회사소개 온라인 서비스 업무내용/자격요건 자격요건 - 
Python, Java, Ruby, Node.js 등을 사용한 5년 이상의 개발 경력 - Web framework..."
https://kr.indeed.com/viewjob?jk=3e7b756ca8ec169f,가상화 엔지니어 정규직,다원커리어,서울 서초구,"연봉 40,000,000원 - 50,000,000원","DM/NV 등) 우대사항 1) 정보처리산업기사 이상의 자격을 보유하신 분 2) PowerShell/Bash/
Python 등 System Script 경험이 있는 분 기타정보 1) 삼성전자 반도체 사업장 VMware 가상화..."
https://kr.indeed.com/viewjob?jk=0a5d11a81d92e754,웹개발 및 서버개발자(AI) 신입/경력 정규직,큰사람커넥트,서울 구로구,,"백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>
Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>딥러닝|인터넷·IT·통신·모바일·게임>빅데이터·AI..."
https://kr.indeed.com/viewjob?jk=e75121d8930a8604,Quant Trader(코딩 역량 우수자),디에스파트너즈그룹,서울,,"리할 수 있는 사람자신 또는 타인의 생각을 긍정적인 방향으로 항상 의심하고 개선할 수 있는 사람아이디어나 논리를 수치적으로 검증하는 능력과 습관이 있는 사람 인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>
Python"
https://kr.indeed.com/viewjob?jk=b6d169aa029a45a6,[강남/스타트업] 에이스랩 자율주행 엔지니어,에이스랩,서울 강남구,,"공학 등 관련학사혹은 상응하는 지식- 프로그래밍 능력 (C/C++, 
python, etc)자세한 업무 및 자격 요건은 자사 홈페이지에서 확인 00 명... 통신·모바일·게임>응용프로그래머>
Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=409c1253b2dde75b,동국대학교 데이터분석팀 연구원(계약직) 채용공고,동국대학교,서울 필동,,"자 4) 남자의 경우 병역필 또는 면제자 5) 한글, MS OFFICE 등 기본 문서작업 가능자 6) 
Python, R 프로그래밍 언어 사용 가능자 우대 2. 모집인원 : O명 3. 근무조건 및 계약기간 구 분..."
https://kr.indeed.com/viewjob?jk=c5685a32445180f3,[커머스&서비스 플랫폼] 백엔드 엔지니어 (전문연구요원 가능),버즈니,서울,,"이런 분을 찾습니다 컨테이너 기반 환경의 서비스 구축 경험이 있으신 분 Flask, FastApi 등 
Python 기반 웹어플리케이션 서버 개발 경험이 있으신 분 RDBMS 또는 Elasticsearch 등을 활용한 시스템..."
https://kr.indeed.com/viewjob?jk=b1c703e92e69b837,Cloud RAN 소프트웨어 개발자,Ericsson,서울,,"understanding of 
Python / PERL or any... 활용에 익숙하신 분 창의적 문제 해결 능력과 트러블슈팅/디버깅 스킬 
Python / PERL 혹은 타 스크립트 언어를 잘 이해하고 계신 분 근면성실하..."
https://kr.indeed.com/viewjob?jk=32e2b74a36181783,QA,Soomgo,서울 강남구,,"수립하고 테스트 케이스를 작성합니다. Jira를 활용하여 서비스의 이슈를 관리하고 지속적으로 개선합니다 
Python을 활용한 다양한 테스트 자동화 기법과 툴을 검증하고 도입해 서비스를 지속적으로 개선합니다. 동료의 한마디..."
https://kr.indeed.com/viewjob?jk=3ad6a46b279e6302,AI Engineer : 의료 영상 데이터 활용 딥러닝 알고리즘 개발,테서,서울 강남구,,"모바일·게임>빅데이터·AI(인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>
Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터..."
https://kr.indeed.com/viewjob?jk=8af26b37623864c4,8퍼센트 개발자 (신입/경력),8퍼센트,서울 종로구,,"개발 금융 데이터 분석과 분석 플랫폼 운영 자격요건 컴퓨터 전공자 또는 웹 개발 경력 1년 이상 우대사항 
Python 코드를 무리 없이 읽으실 수 있는 분 Linux/Mac 사용 가능한 분 새로운 기술에 대한 호기심을 가지신..."
